#{"t_start": 1732066083.7982495, "env_id": "None"}
r,l,t
-937.5,20,438.590946
-990.625,20,438.886715
-1093.75,20,439.207334
-787.5,20,439.535651
-668.75,20,439.83481
-1032.8125,20,440.099087
-1303.125,20,440.395597
-1292.1875,20,440.679011
-1098.4375,20,440.954173
-1057.8125,20,441.249662
-1198.4375,20,441.531382
-856.25,20,441.813479
-1214.0625,20,442.082138
-868.75,20,442.366552
-581.25,20,442.66277
-887.5,20,442.960016
-1031.25,20,443.231948
-851.5625,20,443.505913
-1104.6875,20,443.793156
-1300.0,20,444.075099
-975.0,20,444.359083
-764.0625,20,444.643817
-1029.6875,20,444.927161
-481.25,20,445.210029
-959.375,20,445.506321
-740.625,20,445.793334
-975.0,20,446.072733
-1232.8125,20,446.360333
-1176.5625,20,446.644738
-914.0625,20,446.930809
-815.625,20,447.235247
-1351.5625,20,447.518559
-1300.0,20,447.792224
-454.6875,20,448.086421
-1118.75,20,448.360089
-1250.0,20,448.644885
-993.75,20,448.961444
-760.9375,20,449.247188
-1279.6875,20,449.53434
-982.8125,20,449.806407
-806.25,20,450.100366
-478.125,20,450.393608
-1082.8125,20,450.667122
-742.1875,20,450.946205
-775.0,20,451.231808
-1171.875,20,451.522013
-1207.8125,20,451.80273
-1040.625,20,452.091849
-1218.75,20,452.383147
-984.375,20,452.658731
-1326.5625,20,452.934043
-807.8125,20,453.239426
-1087.5,20,453.540557
-631.25,20,453.808665
-696.875,20,454.082601
-1278.125,20,454.363393
-1117.1875,20,454.650624
-618.75,20,454.95695
-867.1875,20,455.251645
-1198.4375,20,455.543107
-1215.625,20,455.827319
-296.875,20,456.093896
-859.375,20,456.400679
-1076.5625,20,475.541471
-709.375,20,475.829033
-1428.125,20,476.113018
-1176.5625,20,476.409679
-1225.0,20,476.718431
-1098.4375,20,477.010166
-651.5625,20,477.304883
-1265.625,20,477.581038
-860.9375,20,477.85408
-604.6875,20,478.137799
-1364.0625,20,478.424353
-934.375,20,478.719501
-453.125,20,479.004637
-345.3125,20,479.277331
-1198.4375,20,479.562562
-1184.375,20,479.867129
-1182.8125,20,480.153184
-834.375,20,480.435353
-1054.6875,20,480.710237
-1204.6875,20,480.985174
-1132.8125,20,481.259263
-1215.625,20,481.543206
-1114.0625,20,481.844897
-1000.0,20,482.113041
-1400.0,20,482.375628
-709.375,20,482.655406
-390.625,20,482.933248
-1160.9375,20,483.216591
-1335.9375,20,483.511846
-832.8125,20,483.805099
-643.75,20,484.077987
-1406.25,20,484.367084
-984.375,20,484.683722
-732.8125,20,484.978759
-917.1875,20,485.262915
-1234.375,20,485.545867
-651.5625,20,485.838181
-1156.25,20,486.134434
-837.5,20,486.421526
-818.75,20,486.698855
-1159.375,20,486.980955
